Households,Population,Total_rooms,Total_bedrooms,Longitude,Latitude,Median_income,Median_house_value,Ocean_proximity
264,671,671,342,-119.93,35.2,3.0602,69800,INLAND
395,810,810,429,-117.64,33.64,6.1935,293200,<1H OCEAN
482,2272,2272,451,-118.15,33.96,2.5385,160900,<1H OCEAN
753,2374,2374,770,-118.0,33.91,5.979,285200,<1H OCEAN
387,1193,1193,412,-119.02,35.33,2.75,65800,INLAND
748,1790,1790,884,-118.3,33.79,2.9154,203300,<1H OCEAN
366,1203,1203,388,-117.88,33.87,3.2083,145300,<1H OCEAN
1453,4636,4636,1842,-117.33,33.9,5.1512,187800,INLAND
420,1235,1235,478,-117.58,33.88,2.2969,116100,INLAND
258,616,616,273,-122.04,37.37,3.6765,252800,<1H OCEAN
1178,5389,5389,1209,-117.98,34.1,3.7727,159700,INLAND
644,2075,2075,657,-120.93,37.67,3.3844,138500,INLAND
341,817,817,377,-118.32,34.01,3.1548,157700,<1H OCEAN
212,995,995,233,-118.2,33.77,2.225,106300,NEAR OCEAN
1209,3107,3107,1281,-117.8,33.87,4.2566,206100,<1H OCEAN
378,899,899,372,-121.05,38.92,3.3021,158800,INLAND
218,782,782,232,-121.25,37.94,2.3269,55900,INLAND
246,775,775,280,-119.44,36.61,3.9073,91600,INLAND
607,1258,1258,642,-119.86,34.42,1.179,225000,NEAR OCEAN
418,955,955,447,-121.2,39.23,5.2359,213300,INLAND
593,1342,1342,644,-120.6,35.12,3.4509,217700,<1H OCEAN
321,1024,1024,344,-121.78,37.67,5.2649,199800,INLAND
567,1475,1475,601,-117.83,33.75,3.4152,210200,<1H OCEAN
418,1774,1774,410,-121.78,37.34,7.0671,378200,<1H OCEAN
628,2266,2266,654,-117.87,33.7,5.0956,246000,<1H OCEAN
498,951,951,571,-118.29,33.79,3.3427,154200,<1H OCEAN
229,551,551,242,-120.83,39.02,2.6319,97700,INLAND
308,810,810,332,-118.11,34.14,6.0948,358700,<1H OCEAN
337,815,815,366,-122.81,38.08,3.4609,238800,NEAR OCEAN
1049,2626,2626,1157,-122.28,37.49,6.5475,500001,NEAR OCEAN
188,543,543,181,-117.41,34.24,5.2072,164300,INLAND
531,1878,1878,543,-122.25,38.15,3.7014,123600,NEAR BAY
683,2865,2865,671,-118.23,33.95,0.6831,87500,<1H OCEAN
632,1968,1968,616,-122.65,38.11,5.5524,279200,<1H OCEAN
7,52,52,8,-121.89,37.42,7.7197,225000,<1H OCEAN
479,1208,1208,562,-121.18,39.25,4.3646,185900,INLAND
576,1284,1284,628,-122.43,37.78,2.105,316700,NEAR BAY
162,434,434,155,-122.73,38.34,2.5819,209600,<1H OCEAN
672,1990,1990,647,-120.95,37.66,5.1473,188400,INLAND
678,2138,2138,681,-117.85,33.88,7.3658,288500,<1H OCEAN
222,713,713,196,-117.06,32.99,6.2683,180700,<1H OCEAN
573,2120,2120,575,-117.87,34.02,6.4333,271500,<1H OCEAN
384,984,984,447,-118.12,34.15,3.4167,198200,<1H OCEAN
314,822,822,338,-118.14,33.95,6.7744,294100,<1H OCEAN
118,355,355,105,-118.34,33.9,5.5133,227300,<1H OCEAN
429,742,742,427,-118.15,34.12,3.8529,350000,<1H OCEAN
370,929,929,419,-122.37,41.41,1.27,53100,INLAND
102,191,191,112,-122.24,37.49,2.5833,500001,NEAR OCEAN
273,599,599,329,-122.59,38.92,2.1953,75000,INLAND
647,2270,2270,738,-122.43,37.73,3.8934,251800,NEAR BAY
340,678,678,309,-117.06,33.03,7.0913,265400,<1H OCEAN
371,1004,1004,380,-122.29,37.89,5.1696,261400,NEAR BAY
654,1862,1862,634,-121.27,38.13,1.9238,70700,INLAND
488,1301,1301,606,-117.24,34.14,3.016,107500,INLAND
446,1148,1148,447,-122.13,37.44,5.9277,446600,NEAR BAY
103,405,405,101,-119.18,34.16,5.2783,167400,NEAR OCEAN
664,2653,2653,639,-118.06,34.02,5.2557,188800,<1H OCEAN
391,1195,1195,385,-117.31,34.15,3.9231,96000,INLAND
185,463,463,191,-121.29,37.99,3.4141,90600,INLAND
304,1138,1138,278,-122.43,37.71,4.0234,266500,NEAR BAY
109,375,375,113,-117.91,33.83,3.6607,160600,<1H OCEAN
581,2644,2644,610,-115.51,32.68,2.625,72700,INLAND
97,314,314,107,-117.04,33.01,8.4721,342300,<1H OCEAN
341,1119,1119,343,-118.14,33.88,4.3646,161400,<1H OCEAN
136,351,351,149,-122.26,37.51,5.3264,258100,NEAR OCEAN
705,1375,1375,790,-122.26,38.13,1.6368,91200,NEAR BAY
142,476,476,155,-117.37,34.0,2.4306,88900,INLAND
414,1577,1577,385,-122.46,37.69,4.0833,266700,NEAR OCEAN
532,1419,1419,592,-119.31,36.32,2.5733,88800,INLAND
445,786,786,463,-118.33,34.01,1.9231,188500,<1H OCEAN
467,1195,1195,484,-123.2,39.16,1.7929,82300,<1H OCEAN
595,1393,1393,617,-117.41,33.96,2.3798,118800,INLAND
790,2783,2783,816,-119.17,34.22,4.1949,197100,NEAR OCEAN
930,3881,3881,955,-117.89,34.01,3.6275,154100,<1H OCEAN
134,328,328,118,-122.04,37.62,3.8125,204200,NEAR BAY
185,703,703,247,-117.37,34.01,3.6415,124200,INLAND
309,879,879,313,-121.15,38.89,5.2903,239400,INLAND
280,991,991,286,-117.34,34.13,2.125,70600,INLAND
330,546,546,348,-122.27,37.81,0.76,162500,NEAR BAY
350,1001,1001,352,-122.03,37.62,4.7109,198700,NEAR BAY
626,1604,1604,675,-119.78,36.86,4.2071,128300,INLAND
134,331,331,117,-121.34,38.67,3.0417,120700,INLAND
521,1499,1499,562,-122.51,37.76,3.2792,260800,NEAR OCEAN
207,604,604,215,-121.87,37.34,2.6667,325900,<1H OCEAN
306,1602,1602,297,-117.86,33.72,2.3333,157700,<1H OCEAN
416,1693,1693,465,-117.48,33.94,2.7813,112900,INLAND
1294,3827,3827,1279,-122.05,37.68,5.1701,216800,NEAR BAY
226,515,515,337,-114.57,33.64,3.1917,73400,INLAND
268,706,706,293,-122.2,37.8,4.7721,217100,NEAR BAY
367,933,933,413,-121.92,38.37,2.7051,193800,INLAND
1235,3288,3288,1294,-121.99,37.56,4.3393,231200,<1H OCEAN
1393,4768,4768,1557,-118.52,34.4,5.305,311200,<1H OCEAN
1473,6161,6161,1480,-118.4,34.28,3.3304,154900,<1H OCEAN
341,821,821,331,-117.25,32.73,6.3331,400000,NEAR OCEAN
143,457,457,142,-118.15,34.04,3.6875,162500,<1H OCEAN
1924,4757,4757,1985,-118.33,34.2,3.1051,206500,<1H OCEAN
476,1233,1233,467,-118.43,34.16,4.0474,379700,<1H OCEAN
830,2328,2328,857,-118.03,33.84,4.0156,196000,<1H OCEAN
437,1349,1349,436,-122.08,37.66,2.1382,166600,NEAR BAY
872,3002,3002,846,-117.04,32.6,3.9076,152900,NEAR OCEAN
1118,3555,3555,1185,-117.03,33.13,4.7022,172800,<1H OCEAN
589,3232,3232,594,-117.88,33.73,3.2037,163500,<1H OCEAN
540,1209,1209,576,-122.41,37.75,3.5912,284900,NEAR BAY
591,1981,1981,577,-121.89,37.49,9.7194,500001,<1H OCEAN
333,764,764,363,-117.7,33.47,4.1563,320800,<1H OCEAN
501,1349,1349,506,-117.64,35.61,4.25,83200,INLAND
290,835,835,286,-120.4,34.95,5.0206,261000,<1H OCEAN
783,1205,1205,791,-117.09,32.64,1.62,131300,NEAR OCEAN
548,1166,1166,576,-118.12,33.94,2.7317,264700,<1H OCEAN
398,973,973,410,-121.91,37.33,4.8854,330600,<1H OCEAN
131,288,288,132,-122.28,37.87,3.5156,200000,NEAR BAY
395,994,994,387,-122.3,37.52,5.5902,417000,NEAR OCEAN
350,882,882,327,-122.03,37.99,4.59,166600,NEAR BAY
554,1544,1544,623,-118.44,34.2,2.7375,234900,<1H OCEAN
581,1297,1297,631,-117.2,32.85,4.7891,295300,NEAR OCEAN
472,1920,1920,502,-117.11,32.7,1.8125,83300,NEAR OCEAN
177,480,480,180,-118.35,33.88,4.4,225800,<1H OCEAN
496,1024,1024,526,-120.33,37.97,2.0057,118900,INLAND
287,791,791,281,-122.46,37.74,10.959,500001,NEAR BAY
365,1526,1526,398,-117.92,34.13,2.8643,132600,INLAND
226,726,726,247,-121.55,39.06,2.25,63400,INLAND
351,926,926,336,-118.41,33.9,7.5552,500001,<1H OCEAN
452,1108,1108,430,-117.9,33.65,5.2549,261800,<1H OCEAN
314,951,951,316,-117.35,33.96,8.2405,235200,INLAND
270,588,588,248,-118.14,34.71,1.1917,86900,INLAND
391,1313,1313,411,-119.21,34.26,4.9079,234100,NEAR OCEAN
238,638,638,227,-119.73,34.42,5.3279,413900,NEAR OCEAN
90,284,284,107,-121.55,39.48,2.2045,41800,INLAND
401,1321,1321,420,-122.24,37.8,2.957,122800,NEAR BAY
410,1055,1055,416,-122.09,37.38,6.1995,407200,NEAR BAY
499,1496,1496,489,-117.83,33.83,8.3818,377600,<1H OCEAN
252,729,729,352,-121.72,37.7,6.1023,450000,INLAND
781,2030,2030,848,-118.12,33.89,2.5432,180900,<1H OCEAN
1043,2936,2936,1100,-122.72,38.58,5.0555,240800,<1H OCEAN
373,1931,1931,412,-122.14,37.47,3.7917,160600,NEAR BAY
151,333,333,160,-118.37,34.06,4.5192,446000,<1H OCEAN
602,1873,1873,638,-122.04,37.6,4.3875,238500,NEAR BAY
386,835,835,422,-117.89,33.87,3.0465,148900,<1H OCEAN
1352,3511,3511,1440,-118.43,34.11,12.7296,500001,<1H OCEAN
963,3615,3615,993,-117.4,34.09,4.4034,133200,INLAND
334,1100,1100,352,-118.26,33.97,1.55,100600,<1H OCEAN
269,1065,1065,300,-122.21,37.78,1.8472,137000,NEAR BAY
1142,2691,2691,1404,-118.34,33.91,2.4741,185700,<1H OCEAN
1061,3319,3319,1051,-121.92,37.24,6.3663,279400,<1H OCEAN
375,1042,1042,389,-119.91,37.23,3.625,94400,INLAND
166,485,485,190,-118.22,33.89,2.7434,95200,<1H OCEAN
527,1623,1623,545,-118.04,33.76,7.1572,294900,<1H OCEAN
322,1014,1014,328,-118.03,33.86,4.535,289300,<1H OCEAN
412,1197,1197,476,-122.28,40.5,2.6488,83100,INLAND
241,672,672,316,-117.65,35.0,1.9107,39800,INLAND
402,1239,1239,402,-118.06,34.08,3.2569,201500,<1H OCEAN
3197,9419,9419,5033,-117.2,33.58,4.5936,174300,<1H OCEAN
433,1363,1363,433,-118.31,33.99,1.6559,101400,<1H OCEAN
268,700,700,304,-119.72,34.44,3.8819,289900,<1H OCEAN
519,1419,1419,579,-122.49,37.78,3.6429,328400,NEAR BAY
614,1439,1439,624,-122.51,37.76,2.8448,268900,NEAR OCEAN
674,2147,2147,846,-122.39,37.74,2.5694,201000,NEAR BAY
436,1510,1510,524,-118.35,34.03,2.2273,123300,<1H OCEAN
354,810,810,336,-122.53,37.98,8.5759,500001,NEAR BAY
454,1524,1524,468,-117.9,33.84,3.5329,187400,<1H OCEAN
308,529,529,320,-118.33,34.0,0.9304,151600,<1H OCEAN
309,899,899,310,-119.18,36.4,2.6648,129200,INLAND
474,1141,1141,507,-117.17,34.05,4.2059,121500,INLAND
216,447,447,241,-121.26,38.66,4.0781,124300,INLAND
426,1742,1742,427,-121.25,37.92,2.4097,66000,INLAND
787,2235,2235,829,-119.74,36.83,4.1098,108200,INLAND
550,1131,1131,608,-117.23,32.75,2.4779,165000,NEAR OCEAN
593,1421,1421,622,-122.46,37.78,3.0265,350000,NEAR BAY
443,905,905,451,-118.35,34.05,2.8841,290800,<1H OCEAN
987,1758,1758,1097,-122.3,37.54,2.9405,340500,NEAR OCEAN
171,340,340,153,-122.13,37.72,6.5095,371200,NEAR BAY
75,253,253,76,-117.9,34.05,7.6286,330400,<1H OCEAN
317,702,702,376,-121.58,39.15,1.4946,55500,INLAND
366,973,973,351,-122.42,37.74,3.4583,240900,NEAR BAY
561,1366,1366,585,-121.52,38.53,4.2885,160300,INLAND
394,1454,1454,409,-121.76,36.92,3.2216,238300,<1H OCEAN
1008,2465,2465,1118,-118.29,34.07,2.5386,290600,<1H OCEAN
357,933,933,357,-119.83,36.78,2.5223,66200,INLAND
426,1276,1276,421,-118.02,33.9,5.5601,205200,<1H OCEAN
512,1288,1288,527,-122.01,37.97,3.6449,211500,NEAR BAY
370,967,967,368,-118.25,34.23,5.0862,261300,<1H OCEAN
427,1490,1490,424,-118.52,34.21,4.3261,206700,<1H OCEAN
310,817,817,306,-122.47,37.72,3.0,246700,NEAR OCEAN
208,528,528,217,-122.26,37.78,3.3438,201300,NEAR BAY
642,2052,2052,659,-120.98,37.64,1.6952,65000,INLAND
388,1269,1269,397,-118.13,34.69,2.75,96800,INLAND
527,1261,1261,567,-117.99,33.88,4.2422,159400,<1H OCEAN
368,1305,1305,352,-118.07,33.81,8.5407,398800,<1H OCEAN
325,1127,1127,332,-118.0,33.9,4.5144,206300,<1H OCEAN
108,316,316,105,-117.85,33.62,10.3893,500001,<1H OCEAN
337,1414,1414,349,-118.4,34.23,4.1181,172700,<1H OCEAN
416,966,966,396,-118.27,34.13,2.9392,230300,<1H OCEAN
1102,3221,3221,1119,-120.95,37.65,2.6964,107000,INLAND
220,538,538,229,-120.96,37.67,4.2969,163200,INLAND
223,755,755,517,-119.95,38.94,2.5875,173400,INLAND
401,1384,1384,428,-121.25,37.95,1.9402,62200,INLAND
289,640,640,325,-121.65,39.53,1.4833,65200,INLAND
218,655,655,241,-118.26,33.91,2.5882,92800,<1H OCEAN
494,1083,1083,584,-122.24,40.17,1.577,51900,INLAND
423,1076,1076,427,-119.77,36.79,2.9937,81100,INLAND
978,2355,2355,1180,-118.42,34.0,3.1603,287500,<1H OCEAN
126,268,268,131,-118.42,34.15,4.615,371400,<1H OCEAN
684,1271,1271,752,-118.34,34.1,2.5434,232100,<1H OCEAN
664,1864,1864,663,-117.01,32.79,4.3152,159300,<1H OCEAN
107,276,276,112,-119.27,34.27,2.375,198400,NEAR OCEAN
251,655,655,299,-120.43,38.02,3.6875,186000,INLAND
547,1317,1317,665,-118.31,34.16,3.2112,349300,<1H OCEAN
586,1528,1528,583,-121.7,36.55,7.6245,336600,<1H OCEAN
411,1041,1041,436,-119.71,34.42,2.925,246900,<1H OCEAN
261,598,598,290,-117.81,35.65,1.8984,54300,INLAND
481,1227,1227,491,-120.98,37.79,2.7857,110900,INLAND
433,1393,1393,437,-117.93,33.92,4.2443,174400,<1H OCEAN
388,1786,1786,424,-118.22,33.9,1.4091,105600,<1H OCEAN
313,470,470,311,-117.27,33.22,1.8849,90800,<1H OCEAN
1224,5034,5034,1250,-119.74,36.71,2.1905,61800,INLAND
578,1054,1054,618,-118.37,34.16,3.6375,262500,<1H OCEAN
447,1126,1126,484,-120.84,37.5,2.2083,97300,INLAND
205,760,760,246,-117.13,32.71,1.1563,82700,NEAR OCEAN
607,1304,1304,636,-121.47,39.51,2.6921,97500,INLAND
593,2042,2042,600,-118.08,33.84,3.625,170400,<1H OCEAN
429,1684,1684,444,-117.03,32.71,3.25,99600,NEAR OCEAN
300,539,539,408,-117.92,33.61,3.5682,500001,<1H OCEAN
697,1516,1516,781,-120.46,38.15,2.3816,116000,INLAND
1299,4429,4429,1332,-117.88,34.01,4.7589,178200,<1H OCEAN
320,950,950,317,-117.02,32.81,4.0656,164000,<1H OCEAN
677,1367,1367,642,-117.87,33.87,4.6563,162400,<1H OCEAN
118,460,460,129,-118.1,33.94,3.1607,189000,<1H OCEAN
430,1316,1316,428,-121.98,37.97,5.2442,213200,INLAND
349,926,926,400,-117.44,34.1,2.075,95100,INLAND
189,763,763,201,-118.23,33.88,2.6719,109800,<1H OCEAN
460,1407,1407,430,-121.38,38.55,4.3288,133700,INLAND
623,3504,3504,636,-119.16,34.2,1.9704,160300,NEAR OCEAN
135,315,315,151,-119.61,36.94,4.2679,151800,INLAND
502,2334,2334,553,-118.23,33.9,1.641,96800,<1H OCEAN
363,1166,1166,431,-123.72,41.09,1.8208,50000,<1H OCEAN
327,1371,1371,323,-117.09,32.57,3.6736,139500,NEAR OCEAN
219,808,808,261,-122.12,37.75,6.86,250000,NEAR BAY
342,784,784,375,-117.13,32.8,3.7237,108300,NEAR OCEAN
109,222,222,110,-118.82,34.15,7.8528,337500,NEAR OCEAN
125,542,542,132,-121.67,36.93,2.1875,187500,<1H OCEAN
193,462,462,183,-121.35,37.96,5.8995,189900,INLAND
212,712,712,221,-121.22,37.79,1.7228,105000,INLAND
948,2432,2432,971,-121.23,38.67,3.8954,133000,INLAND
518,2052,2052,508,-119.55,36.71,1.9076,55800,INLAND
314,635,635,364,-117.86,33.6,6.6265,500001,<1H OCEAN
646,2228,2228,651,-122.18,38.17,5.2523,161300,NEAR BAY
590,1630,1630,610,-122.42,37.76,1.65,265000,NEAR BAY
70,436,436,110,-119.06,34.62,2.2222,262500,<1H OCEAN
409,1232,1232,390,-121.98,37.97,5.9617,231100,INLAND
35,125,125,26,-118.24,34.12,0.8907,154200,<1H OCEAN
1036,3240,3240,1066,-117.56,33.86,5.2898,177100,INLAND
350,813,813,333,-122.21,37.82,7.0549,331400,NEAR BAY
444,1668,1668,470,-118.22,34.05,1.0714,137500,<1H OCEAN
351,1043,1043,347,-121.93,37.73,6.2048,275000,<1H OCEAN
401,1062,1062,403,-120.83,37.77,1.6759,116700,INLAND
537,1063,1063,544,-118.18,33.84,3.835,418600,NEAR OCEAN
488,1230,1230,484,-117.59,33.43,6.5964,358800,NEAR OCEAN
1125,2703,2703,1174,-117.83,33.75,4.9957,296400,<1H OCEAN
274,706,706,310,-121.47,38.55,0.9948,65400,INLAND
250,825,825,268,-118.3,33.84,4.7222,239600,<1H OCEAN
170,605,605,159,-118.32,33.91,3.6654,184500,<1H OCEAN
279,852,852,264,-117.08,32.7,3.1786,100600,NEAR OCEAN
578,2135,2135,632,-118.15,34.16,1.6887,148600,<1H OCEAN
484,1482,1482,540,-119.7,36.82,2.3173,68200,INLAND
344,1237,1237,288,-118.17,33.91,3.9333,162300,<1H OCEAN
234,382,382,311,-118.31,33.83,2.775,225000,<1H OCEAN
504,1300,1300,553,-124.1,40.5,1.7574,57500,<1H OCEAN
684,2375,2375,682,-118.98,35.39,1.2618,46900,INLAND
269,706,706,261,-121.24,38.79,3.1875,110200,INLAND
264,752,752,245,-117.18,34.07,3.3924,97400,INLAND
423,1342,1342,402,-121.88,37.36,4.2149,199000,<1H OCEAN
470,826,826,536,-118.01,34.11,2.5114,212200,INLAND
581,1329,1329,682,-117.06,32.77,1.7951,161800,NEAR OCEAN
884,2177,2177,929,-121.33,38.0,3.2889,98900,INLAND
434,1151,1151,458,-118.38,33.97,7.4897,362600,<1H OCEAN
375,1301,1301,418,-117.08,32.7,2.875,98900,NEAR OCEAN
863,2264,2264,881,-121.75,36.93,3.1327,218100,<1H OCEAN
322,823,823,345,-120.61,35.12,2.6974,165400,<1H OCEAN
385,1164,1164,380,-117.38,33.94,4.0625,136800,INLAND
80,102,102,75,-119.14,34.23,2.5714,500001,NEAR OCEAN
1002,3114,3114,1043,-117.37,34.13,4.0294,133200,INLAND
454,1247,1247,481,-122.5,37.75,4.0985,283200,NEAR OCEAN
382,1056,1056,420,-124.13,40.78,2.1101,86900,NEAR OCEAN
971,3188,3188,1013,-118.9,34.3,5.5925,208600,<1H OCEAN
200,641,641,226,-119.29,36.12,2.4722,129200,INLAND
286,777,777,315,-118.33,33.99,3.2083,149600,<1H OCEAN
341,919,919,426,-119.57,34.38,5.759,425000,<1H OCEAN
589,1351,1351,667,-118.31,34.06,2.0547,410000,<1H OCEAN
915,2455,2455,955,-117.25,34.53,4.1333,158200,INLAND
169,467,467,184,-122.28,37.81,1.8088,118800,NEAR BAY
394,1243,1243,405,-118.03,33.92,3.6731,167000,<1H OCEAN
657,1986,1986,664,-118.51,34.24,8.6454,483500,<1H OCEAN
259,1369,1369,268,-117.86,33.73,3.5694,150500,<1H OCEAN
133,303,303,132,-121.29,38.14,3.875,127400,INLAND
400,914,914,420,-122.61,38.23,2.9871,193800,<1H OCEAN
158,371,371,149,-121.91,37.29,5.6266,320500,<1H OCEAN
228,567,567,770,-116.89,34.27,4.4063,152600,INLAND
555,1862,1862,659,-117.58,33.6,11.0567,495400,<1H OCEAN
370,994,994,366,-119.69,36.81,2.5446,93800,INLAND
6,8,8,3,-117.76,35.22,1.625,275000,INLAND
1220,1799,1799,1352,-118.38,34.09,2.5784,272900,<1H OCEAN
551,2086,2086,552,-117.35,34.15,2.2974,84500,INLAND
120,401,401,132,-117.27,34.07,1.7206,82100,INLAND
40,77,77,45,-117.2,32.77,3.2679,137500,NEAR OCEAN
815,2125,2125,906,-120.98,39.08,3.0403,148000,INLAND
331,685,685,395,-122.79,39.09,1.625,66800,INLAND
271,899,899,277,-118.16,33.92,3.5938,161300,<1H OCEAN
217,602,602,226,-122.41,37.63,3.0,229100,NEAR OCEAN
371,1254,1254,444,-118.21,33.88,2.1782,126800,<1H OCEAN
195,446,446,265,-116.87,33.57,3.038,128100,INLAND
358,1254,1254,365,-117.96,33.85,4.8438,185700,<1H OCEAN
1555,4089,4089,1657,-121.94,37.8,7.8287,369200,<1H OCEAN
670,1428,1428,746,-122.07,37.89,4.3864,266800,NEAR BAY
320,911,911,322,-122.57,38.03,6.5253,387700,NEAR BAY
616,1551,1551,554,-122.03,37.3,5.8521,326300,<1H OCEAN
360,866,866,383,-117.21,32.82,3.8529,212000,NEAR OCEAN
352,956,956,343,-118.1,33.83,5.3735,234400,<1H OCEAN
405,1154,1154,418,-118.0,33.85,4.0455,197200,<1H OCEAN
356,953,953,378,-120.46,37.31,2.7344,87800,INLAND
408,1178,1178,401,-122.17,37.48,5.9629,352700,NEAR BAY
169,623,623,191,-115.37,32.81,1.7604,68600,INLAND
217,1086,1086,240,-118.22,33.89,2.25,126600,<1H OCEAN
932,1675,1675,1018,-118.43,34.06,5.1999,500001,<1H OCEAN
593,2028,2028,650,-118.3,34.05,1.9152,115600,<1H OCEAN
505,1735,1735,532,-118.29,33.92,2.7368,162800,<1H OCEAN
488,1012,1012,587,-117.06,32.76,1.7452,156800,NEAR OCEAN
377,981,981,458,-118.37,34.02,2.6154,193200,<1H OCEAN
311,913,913,361,-118.02,33.96,4.5446,244700,<1H OCEAN
492,1110,1110,525,-122.24,37.76,3.6719,229800,NEAR BAY
245,608,608,246,-118.34,34.02,4.0357,187800,<1H OCEAN
1580,4620,4620,1729,-122.2,38.1,4.4821,210000,NEAR BAY
1036,3496,3496,1082,-118.14,34.06,3.3906,237200,<1H OCEAN
560,1787,1787,542,-117.84,33.89,6.7837,264300,<1H OCEAN
314,802,802,424,-122.64,41.95,1.8242,53500,INLAND
306,882,882,335,-120.84,37.07,2.2019,100000,INLAND
36,92,92,39,-120.88,37.53,5.3168,175000,INLAND
3061,10988,10988,3079,-117.88,33.96,5.5469,265200,<1H OCEAN
1055,2703,2703,1164,-116.91,33.71,3.1591,189700,INLAND
357,849,849,342,-122.09,37.38,6.2884,414700,NEAR BAY
546,1277,1277,587,-122.43,37.78,2.9792,350000,NEAR BAY
693,2040,2040,683,-118.49,34.23,5.2668,242300,<1H OCEAN
968,1470,1470,1017,-122.0,37.4,2.9706,81300,<1H OCEAN
243,672,672,249,-120.95,37.57,3.1125,154800,INLAND
380,880,880,378,-117.07,32.76,2.5125,176600,NEAR OCEAN
708,2529,2529,720,-121.41,38.52,1.8689,66800,INLAND
733,2385,2385,768,-118.12,34.0,2.7308,173800,<1H OCEAN
311,1177,1177,317,-118.37,34.23,3.6,164600,<1H OCEAN
358,791,791,465,-117.93,33.61,3.8125,366700,<1H OCEAN
377,1194,1194,367,-119.2,34.26,5.4087,223200,NEAR OCEAN
316,965,965,303,-119.69,36.75,4.7463,93100,INLAND
438,1038,1038,509,-118.11,34.15,2.6172,196100,<1H OCEAN
139,585,585,111,-118.17,33.98,3.1786,132100,<1H OCEAN
433,930,930,439,-117.62,33.77,4.6369,186400,<1H OCEAN
826,2062,2062,896,-118.61,34.59,4.0579,167100,INLAND
314,743,743,360,-123.91,41.68,2.9688,152700,<1H OCEAN
478,2003,2003,490,-118.2,34.04,2.181,147200,<1H OCEAN
281,1248,1248,292,-118.17,34.03,2.761,120000,<1H OCEAN
582,1501,1501,667,-121.23,40.29,2.1524,77100,INLAND
536,1822,1822,554,-117.17,32.8,3.4706,157600,NEAR OCEAN
249,660,660,250,-122.01,39.21,2.4559,75000,INLAND
248,490,490,249,-122.28,37.9,4.1212,287500,NEAR BAY
662,1883,1883,709,-121.97,37.95,5.431,246700,INLAND
818,2249,2249,853,-117.83,33.77,4.275,285400,<1H OCEAN
331,899,899,332,-119.22,34.28,5.533,299700,NEAR OCEAN
438,735,735,453,-122.27,37.82,0.9218,171900,NEAR BAY
243,555,555,236,-122.82,38.44,4.6792,304700,<1H OCEAN
93,238,238,90,-118.43,34.08,15.0001,500001,<1H OCEAN
614,1674,1674,645,-118.18,33.86,3.6719,161300,<1H OCEAN
145,371,371,137,-122.02,38.38,6.0767,216400,INLAND
772,2670,2670,802,-117.98,33.75,3.8158,180000,<1H OCEAN
531,1065,1065,542,-117.28,33.22,2.3844,98600,<1H OCEAN
250,1309,1309,284,-118.36,33.94,3.4063,152300,<1H OCEAN
308,776,776,306,-118.37,34.05,3.625,440900,<1H OCEAN
497,1472,1472,518,-116.92,32.86,2.3693,127000,<1H OCEAN
584,1759,1759,651,-118.47,34.02,2.3382,297500,<1H OCEAN
938,4027,4027,959,-117.99,34.04,3.185,168300,<1H OCEAN
319,843,843,307,-122.27,37.85,1.3785,142300,NEAR BAY
586,1411,1411,597,-122.49,38.31,3.25,195500,<1H OCEAN
501,939,939,520,-122.44,37.77,3.2239,488900,NEAR BAY
217,676,676,203,-117.82,33.84,10.1299,454300,<1H OCEAN
1131,3266,3266,1170,-121.94,38.02,2.7907,113900,INLAND
375,598,598,376,-117.9,33.63,3.2125,455000,<1H OCEAN
735,1580,1580,831,-118.04,33.98,2.3182,182100,<1H OCEAN
450,1588,1588,439,-117.82,33.67,6.276,290700,<1H OCEAN
928,2866,2866,984,-121.76,38.66,4.1997,133400,INLAND
268,793,793,254,-117.27,34.13,3.0721,83800,INLAND
242,799,799,251,-121.91,37.44,5.0808,212500,<1H OCEAN
391,1705,1705,394,-121.82,37.29,5.0225,222800,<1H OCEAN
429,862,862,442,-118.36,34.16,4.3542,417900,<1H OCEAN
45,137,137,47,-118.24,34.03,1.8333,312500,<1H OCEAN
133,320,320,424,-118.96,36.66,3.1964,80000,INLAND
1004,2873,2873,1141,-118.03,33.85,3.9156,224100,<1H OCEAN
227,598,598,244,-121.37,39.03,2.8235,65500,INLAND
296,1022,1022,367,-117.97,33.86,3.6471,141700,<1H OCEAN
352,1035,1035,351,-117.24,33.19,2.9191,159400,<1H OCEAN
465,1197,1197,481,-122.11,37.68,2.5772,170200,NEAR BAY
606,1301,1301,621,-122.33,37.57,3.1111,318400,NEAR OCEAN
322,982,982,350,-122.23,39.86,1.8375,79800,INLAND
346,947,947,339,-121.79,37.67,6.0797,211000,INLAND
9,22,22,8,-120.92,37.63,1.7679,450000,INLAND
246,861,861,265,-118.25,34.12,2.4856,181300,<1H OCEAN
220,658,658,255,-122.46,37.72,4.0859,228600,NEAR OCEAN
255,467,467,386,-119.94,38.96,1.5536,212500,INLAND
481,1138,1138,490,-122.11,37.4,4.9519,500001,NEAR BAY
377,807,807,389,-122.33,37.94,3.1571,141600,NEAR BAY
1241,3754,3754,1268,-117.76,33.79,8.2653,374000,<1H OCEAN
170,599,599,184,-117.96,33.98,5.7407,302200,<1H OCEAN
265,732,732,279,-118.05,33.82,5.123,159600,<1H OCEAN
309,774,774,320,-122.15,37.44,7.2543,500001,NEAR BAY
324,1207,1207,325,-117.62,34.02,5.0431,164100,INLAND
