Households,Population,Total_rooms,Total_bedrooms,Longitude,Latitude,Median_income,Median_house_value,Ocean_proximity
428,1041,1041,441,-121.13,38.47,3.6645,147636.0,INLAND
820,2724,2724,854,-121.98,37.95,6.7371,284212.0,INLAND
288,880,880,256,-117.81,33.69,2.4233,223734.01,<1H OCEAN
70,148,148,86,-122.41,37.74,3.6687,236384.0,NEAR BAY
329,765,765,350,-117.25,32.81,3.9187,308934.03,NEAR OCEAN
625,2400,2400,725,-121.47,38.53,1.4625,70207.0,INLAND
336,915,915,331,-120.48,34.66,4.1563,189246.01,NEAR OCEAN
1712,4674,4674,1777,-121.32,38.59,3.6817,131755.0,INLAND
299,785,785,328,-117.72,34.09,3.2566,140971.0,INLAND
263,1011,1011,264,-122.23,37.79,1.8854,115940.0,NEAR BAY
806,1584,1584,860,-118.3,33.74,2.9386,264621.0,NEAR OCEAN
399,1358,1358,429,-118.22,33.84,4.0687,191333.0,<1H OCEAN
395,1704,1704,415,-119.44,36.48,1.1728,51549.0,INLAND
273,664,664,276,-121.59,39.77,2.3068,90205.0,INLAND
1214,3220,3220,1360,-117.42,34.59,1.7567,88798.0,INLAND
306,1630,1630,335,-118.43,34.25,2.9205,162915.0,<1H OCEAN
591,2038,2038,627,-118.36,33.95,2.875,163893.0,<1H OCEAN
766,2269,2269,774,-122.37,40.52,3.7896,111037.0,INLAND
445,882,882,496,-117.09,32.76,2.2287,129999.0,NEAR OCEAN
933,2103,2103,1039,-122.23,37.46,4.4167,399770.28,NEAR OCEAN
64,276,276,79,-118.19,34.05,3.2125,129471.0,<1H OCEAN
793,3212,3212,797,-118.17,34.09,2.2348,163665.0,<1H OCEAN
219,672,672,246,-118.31,33.92,4.8456,176561.0,<1H OCEAN
402,1199,1199,399,-118.02,34.09,3.4286,209772.0,INLAND
110,263,263,142,-118.66,34.23,6.1288,294636.03,<1H OCEAN
688,2103,2103,694,-117.84,34.13,4.6937,218856.0,INLAND
321,805,805,323,-122.23,37.76,4.7188,274121.01,NEAR BAY
1083,2655,2655,1171,-118.32,34.09,1.6331,239624.01,<1H OCEAN
655,1497,1497,686,-120.6,35.1,2.6875,172428.0,<1H OCEAN
264,671,671,342,-119.93,35.2,3.0602,72969.0,INLAND
395,810,810,429,-117.64,33.64,6.1935,300044.03,<1H OCEAN
482,2272,2272,451,-118.15,33.96,2.5385,164396.0,<1H OCEAN
753,2374,2374,770,-118.0,33.91,5.979,282484.0,<1H OCEAN
387,1193,1193,412,-119.02,35.33,2.75,67604.0,INLAND
748,1790,1790,884,-118.3,33.79,2.9154,237031.0,<1H OCEAN
366,1203,1203,388,-117.88,33.87,3.2083,198227.0,<1H OCEAN
1453,4636,4636,1842,-117.33,33.9,5.1512,216823.0,INLAND
420,1235,1235,478,-117.58,33.88,2.2969,114715.0,INLAND
258,616,616,273,-122.04,37.37,3.6765,292701.0,<1H OCEAN
1178,5389,5389,1209,-117.98,34.1,3.7727,177716.01,INLAND
644,2075,2075,657,-120.93,37.67,3.3844,128148.0,INLAND
341,817,817,377,-118.32,34.01,3.1548,155277.0,<1H OCEAN
212,995,995,233,-118.2,33.77,2.225,169674.0,NEAR OCEAN
1209,3107,3107,1281,-117.8,33.87,4.2566,206590.0,<1H OCEAN
378,899,899,372,-121.05,38.92,3.3021,153376.0,INLAND
218,782,782,232,-121.25,37.94,2.3269,80179.0,INLAND
246,775,775,280,-119.44,36.61,3.9073,92443.0,INLAND
607,1258,1258,642,-119.86,34.42,1.179,251495.01,NEAR OCEAN
418,955,955,447,-121.2,39.23,5.2359,189456.0,INLAND
593,1342,1342,644,-120.6,35.12,3.4509,180399.0,<1H OCEAN
321,1024,1024,344,-121.78,37.67,5.2649,227706.0,INLAND
567,1475,1475,601,-117.83,33.75,3.4152,166025.0,<1H OCEAN
418,1774,1774,410,-121.78,37.34,7.0671,347011.05,<1H OCEAN
628,2266,2266,654,-117.87,33.7,5.0956,235952.0,<1H OCEAN
498,951,951,571,-118.29,33.79,3.3427,203551.0,<1H OCEAN
229,551,551,242,-120.83,39.02,2.6319,123621.0,INLAND
308,810,810,332,-118.11,34.14,6.0948,405387.14,<1H OCEAN
337,815,815,366,-122.81,38.08,3.4609,257650.0,NEAR OCEAN
1049,2626,2626,1157,-122.28,37.49,6.5475,418900.02,NEAR OCEAN
188,543,543,181,-117.41,34.24,5.2072,178269.99,INLAND
531,1878,1878,543,-122.25,38.15,3.7014,137388.0,NEAR BAY
683,2865,2865,671,-118.23,33.95,0.6831,152082.02,<1H OCEAN
632,1968,1968,616,-122.65,38.11,5.5524,279793.0,<1H OCEAN
7,52,52,8,-121.89,37.42,7.7197,272806.01,<1H OCEAN
479,1208,1208,562,-121.18,39.25,4.3646,179518.0,INLAND
576,1284,1284,628,-122.43,37.78,2.105,251812.01,NEAR BAY
162,434,434,155,-122.73,38.34,2.5819,168158.0,<1H OCEAN
672,1990,1990,647,-120.95,37.66,5.1473,194221.0,INLAND
678,2138,2138,681,-117.85,33.88,7.3658,341240.06,<1H OCEAN
222,713,713,196,-117.06,32.99,6.2683,258069.0,<1H OCEAN
573,2120,2120,575,-117.87,34.02,6.4333,288317.01,<1H OCEAN
384,984,984,447,-118.12,34.15,3.4167,210024.0,<1H OCEAN
314,822,822,338,-118.14,33.95,6.7744,372136.03,<1H OCEAN
118,355,355,105,-118.34,33.9,5.5133,254343.0,<1H OCEAN
429,742,742,427,-118.15,34.12,3.8529,259122.0,<1H OCEAN
370,929,929,419,-122.37,41.41,1.27,62151.0,INLAND
102,191,191,112,-122.24,37.49,2.5833,218170.02,NEAR OCEAN
273,599,599,329,-122.59,38.92,2.1953,88151.0,INLAND
647,2270,2270,738,-122.43,37.73,3.8934,265121.0,NEAR BAY
340,678,678,309,-117.06,33.03,7.0913,316488.03,<1H OCEAN
371,1004,1004,380,-122.29,37.89,5.1696,282522.01,NEAR BAY
654,1862,1862,634,-121.27,38.13,1.9238,90483.0,INLAND
488,1301,1301,606,-117.24,34.14,3.016,100966.0,INLAND
446,1148,1148,447,-122.13,37.44,5.9277,403959.07,NEAR BAY
103,405,405,101,-119.18,34.16,5.2783,321314.04,NEAR OCEAN
664,2653,2653,639,-118.06,34.02,5.2557,270316.01,<1H OCEAN
391,1195,1195,385,-117.31,34.15,3.9231,101887.0,INLAND
185,463,463,191,-121.29,37.99,3.4141,131614.0,INLAND
304,1138,1138,278,-122.43,37.71,4.0234,245628.0,NEAR BAY
109,375,375,113,-117.91,33.83,3.6607,191198.0,<1H OCEAN
581,2644,2644,610,-115.51,32.68,2.625,83363.0,INLAND
97,314,314,107,-117.04,33.01,8.4721,417654.4,<1H OCEAN
341,1119,1119,343,-118.14,33.88,4.3646,210088.0,<1H OCEAN
136,351,351,149,-122.26,37.51,5.3264,332725.02,NEAR OCEAN
705,1375,1375,790,-122.26,38.13,1.6368,128999.0,NEAR BAY
142,476,476,155,-117.37,34.0,2.4306,103450.0,INLAND
414,1577,1577,385,-122.46,37.69,4.0833,246598.0,NEAR OCEAN
532,1419,1419,592,-119.31,36.32,2.5733,81784.0,INLAND
445,786,786,463,-118.33,34.01,1.9231,174609.01,<1H OCEAN
467,1195,1195,484,-123.2,39.16,1.7929,102152.0,<1H OCEAN
595,1393,1393,617,-117.41,33.96,2.3798,108855.0,INLAND
790,2783,2783,816,-119.17,34.22,4.1949,221457.01,NEAR OCEAN
930,3881,3881,955,-117.89,34.01,3.6275,174673.0,<1H OCEAN
134,328,328,118,-122.04,37.62,3.8125,190623.0,NEAR BAY
185,703,703,247,-117.37,34.01,3.6415,129054.0,INLAND
309,879,879,313,-121.15,38.89,5.2903,199821.0,INLAND
280,991,991,286,-117.34,34.13,2.125,82657.0,INLAND
330,546,546,348,-122.27,37.81,0.76,122060.0,NEAR BAY
350,1001,1001,352,-122.03,37.62,4.7109,222831.0,NEAR BAY
626,1604,1604,675,-119.78,36.86,4.2071,105766.0,INLAND
134,331,331,117,-121.34,38.67,3.0417,112502.0,INLAND
521,1499,1499,562,-122.51,37.76,3.2792,295531.0,NEAR OCEAN
207,604,604,215,-121.87,37.34,2.6667,198785.0,<1H OCEAN
306,1602,1602,297,-117.86,33.72,2.3333,191577.0,<1H OCEAN
416,1693,1693,465,-117.48,33.94,2.7813,110022.0,INLAND
1294,3827,3827,1279,-122.05,37.68,5.1701,261320.0,NEAR BAY
226,515,515,337,-114.57,33.64,3.1917,90932.01,INLAND
268,706,706,293,-122.2,37.8,4.7721,280001.01,NEAR BAY
367,933,933,413,-121.92,38.37,2.7051,114733.0,INLAND
1235,3288,3288,1294,-121.99,37.56,4.3393,252140.0,<1H OCEAN
1393,4768,4768,1557,-118.52,34.4,5.305,235855.01,<1H OCEAN
1473,6161,6161,1480,-118.4,34.28,3.3304,203731.0,<1H OCEAN
341,821,821,331,-117.25,32.73,6.3331,387267.08,NEAR OCEAN
143,457,457,142,-118.15,34.04,3.6875,203675.0,<1H OCEAN
1924,4757,4757,1985,-118.33,34.2,3.1051,214522.0,<1H OCEAN
476,1233,1233,467,-118.43,34.16,4.0474,314897.0,<1H OCEAN
830,2328,2328,857,-118.03,33.84,4.0156,212163.0,<1H OCEAN
437,1349,1349,436,-122.08,37.66,2.1382,175266.0,NEAR BAY
872,3002,3002,846,-117.04,32.6,3.9076,145628.0,NEAR OCEAN
1118,3555,3555,1185,-117.03,33.13,4.7022,196610.0,<1H OCEAN
589,3232,3232,594,-117.88,33.73,3.2037,169683.0,<1H OCEAN
540,1209,1209,576,-122.41,37.75,3.5912,278985.0,NEAR BAY
591,1981,1981,577,-121.89,37.49,9.7194,485178.77,<1H OCEAN
333,764,764,363,-117.7,33.47,4.1563,287442.07,<1H OCEAN
501,1349,1349,506,-117.64,35.61,4.25,89638.0,INLAND
290,835,835,286,-120.4,34.95,5.0206,173753.01,<1H OCEAN
783,1205,1205,791,-117.09,32.64,1.62,110568.0,NEAR OCEAN
548,1166,1166,576,-118.12,33.94,2.7317,201344.0,<1H OCEAN
398,973,973,410,-121.91,37.33,4.8854,278012.0,<1H OCEAN
131,288,288,132,-122.28,37.87,3.5156,238302.0,NEAR BAY
395,994,994,387,-122.3,37.52,5.5902,369545.0,NEAR OCEAN
350,882,882,327,-122.03,37.99,4.59,183589.0,NEAR BAY
554,1544,1544,623,-118.44,34.2,2.7375,206684.0,<1H OCEAN
581,1297,1297,631,-117.2,32.85,4.7891,235688.01,NEAR OCEAN
472,1920,1920,502,-117.11,32.7,1.8125,86109.0,NEAR OCEAN
177,480,480,180,-118.35,33.88,4.4,288536.0,<1H OCEAN
496,1024,1024,526,-120.33,37.97,2.0057,103122.0,INLAND
287,791,791,281,-122.46,37.74,10.959,498938.98,NEAR BAY
365,1526,1526,398,-117.92,34.13,2.8643,152411.0,INLAND
226,726,726,247,-121.55,39.06,2.25,72923.0,INLAND
351,926,926,336,-118.41,33.9,7.5552,453340.46,<1H OCEAN
452,1108,1108,430,-117.9,33.65,5.2549,280076.11,<1H OCEAN
314,951,951,316,-117.35,33.96,8.2405,345743.01,INLAND
270,588,588,248,-118.14,34.71,1.1917,109204.01,INLAND
391,1313,1313,411,-119.21,34.26,4.9079,241599.02,NEAR OCEAN
238,638,638,227,-119.73,34.42,5.3279,337906.0,NEAR OCEAN
90,284,284,107,-121.55,39.48,2.2045,77335.0,INLAND
401,1321,1321,420,-122.24,37.8,2.957,212449.0,NEAR BAY
410,1055,1055,416,-122.09,37.38,6.1995,402382.13,NEAR BAY
499,1496,1496,489,-117.83,33.83,8.3818,419528.19,<1H OCEAN
252,729,729,352,-121.72,37.7,6.1023,234076.0,INLAND
781,2030,2030,848,-118.12,33.89,2.5432,173260.0,<1H OCEAN
1043,2936,2936,1100,-122.72,38.58,5.0555,224658.0,<1H OCEAN
373,1931,1931,412,-122.14,37.47,3.7917,239487.01,NEAR BAY
151,333,333,160,-118.37,34.06,4.5192,367149.08,<1H OCEAN
602,1873,1873,638,-122.04,37.6,4.3875,211869.0,NEAR BAY
386,835,835,422,-117.89,33.87,3.0465,201840.0,<1H OCEAN
1352,3511,3511,1440,-118.43,34.11,12.7296,500001.0,<1H OCEAN
963,3615,3615,993,-117.4,34.09,4.4034,134834.0,INLAND
334,1100,1100,352,-118.26,33.97,1.55,96089.0,<1H OCEAN
269,1065,1065,300,-122.21,37.78,1.8472,107500.0,NEAR BAY
1142,2691,2691,1404,-118.34,33.91,2.4741,187362.0,<1H OCEAN
1061,3319,3319,1051,-121.92,37.24,6.3663,328542.01,<1H OCEAN
375,1042,1042,389,-119.91,37.23,3.625,122746.0,INLAND
166,485,485,190,-118.22,33.89,2.7434,123437.0,<1H OCEAN
527,1623,1623,545,-118.04,33.76,7.1572,347055.0,<1H OCEAN
322,1014,1014,328,-118.03,33.86,4.535,202199.0,<1H OCEAN
412,1197,1197,476,-122.28,40.5,2.6488,96322.0,INLAND
241,672,672,316,-117.65,35.0,1.9107,61194.99,INLAND
402,1239,1239,402,-118.06,34.08,3.2569,199386.0,<1H OCEAN
3197,9419,9419,5033,-117.2,33.58,4.5936,204878.0,<1H OCEAN
433,1363,1363,433,-118.31,33.99,1.6559,111171.0,<1H OCEAN
268,700,700,304,-119.72,34.44,3.8819,284627.02,<1H OCEAN
519,1419,1419,579,-122.49,37.78,3.6429,335614.0,NEAR BAY
614,1439,1439,624,-122.51,37.76,2.8448,323611.0,NEAR OCEAN
674,2147,2147,846,-122.39,37.74,2.5694,239985.0,NEAR BAY
436,1510,1510,524,-118.35,34.03,2.2273,140148.0,<1H OCEAN
354,810,810,336,-122.53,37.98,8.5759,461801.35,NEAR BAY
454,1524,1524,468,-117.9,33.84,3.5329,190536.0,<1H OCEAN
308,529,529,320,-118.33,34.0,0.9304,175611.0,<1H OCEAN
309,899,899,310,-119.18,36.4,2.6648,84796.0,INLAND
474,1141,1141,507,-117.17,34.05,4.2059,157150.0,INLAND
216,447,447,241,-121.26,38.66,4.0781,191255.0,INLAND
426,1742,1742,427,-121.25,37.92,2.4097,95431.0,INLAND
787,2235,2235,829,-119.74,36.83,4.1098,107945.0,INLAND
550,1131,1131,608,-117.23,32.75,2.4779,239142.0,NEAR OCEAN
593,1421,1421,622,-122.46,37.78,3.0265,361073.0,NEAR BAY
443,905,905,451,-118.35,34.05,2.8841,248792.1,<1H OCEAN
987,1758,1758,1097,-122.3,37.54,2.9405,279345.01,NEAR OCEAN
171,340,340,153,-122.13,37.72,6.5095,317355.04,NEAR BAY
75,253,253,76,-117.9,34.05,7.6286,407894.47,<1H OCEAN
317,702,702,376,-121.58,39.15,1.4946,68409.0,INLAND
366,973,973,351,-122.42,37.74,3.4583,272874.0,NEAR BAY
561,1366,1366,585,-121.52,38.53,4.2885,180325.0,INLAND
394,1454,1454,409,-121.76,36.92,3.2216,160056.0,<1H OCEAN
1008,2465,2465,1118,-118.29,34.07,2.5386,233287.01,<1H OCEAN
357,933,933,357,-119.83,36.78,2.5223,70038.0,INLAND
426,1276,1276,421,-118.02,33.9,5.5601,230640.0,<1H OCEAN
512,1288,1288,527,-122.01,37.97,3.6449,162763.0,NEAR BAY
370,967,967,368,-118.25,34.23,5.0862,313293.0,<1H OCEAN
427,1490,1490,424,-118.52,34.21,4.3261,217241.0,<1H OCEAN
310,817,817,306,-122.47,37.72,3.0,227853.0,NEAR OCEAN
208,528,528,217,-122.26,37.78,3.3438,211932.0,NEAR BAY
642,2052,2052,659,-120.98,37.64,1.6952,77605.0,INLAND
388,1269,1269,397,-118.13,34.69,2.75,105304.0,INLAND
527,1261,1261,567,-117.99,33.88,4.2422,198949.0,<1H OCEAN
368,1305,1305,352,-118.07,33.81,8.5407,439016.4,<1H OCEAN
325,1127,1127,332,-118.0,33.9,4.5144,185215.0,<1H OCEAN
108,316,316,105,-117.85,33.62,10.3893,489766.82,<1H OCEAN
337,1414,1414,349,-118.4,34.23,4.1181,188436.0,<1H OCEAN
416,966,966,396,-118.27,34.13,2.9392,223116.0,<1H OCEAN
1102,3221,3221,1119,-120.95,37.65,2.6964,106803.0,INLAND
220,538,538,229,-120.96,37.67,4.2969,166666.0,INLAND
223,755,755,517,-119.95,38.94,2.5875,118441.0,INLAND
401,1384,1384,428,-121.25,37.95,1.9402,61138.0,INLAND
289,640,640,325,-121.65,39.53,1.4833,75986.0,INLAND
218,655,655,241,-118.26,33.91,2.5882,112827.0,<1H OCEAN
494,1083,1083,584,-122.24,40.17,1.577,63490.0,INLAND
423,1076,1076,427,-119.77,36.79,2.9937,73271.0,INLAND
978,2355,2355,1180,-118.42,34.0,3.1603,340177.03,<1H OCEAN
126,268,268,131,-118.42,34.15,4.615,394027.24,<1H OCEAN
684,1271,1271,752,-118.34,34.1,2.5434,288185.11,<1H OCEAN
664,1864,1864,663,-117.01,32.79,4.3152,175576.0,<1H OCEAN
107,276,276,112,-119.27,34.27,2.375,152189.03,NEAR OCEAN
251,655,655,299,-120.43,38.02,3.6875,127701.0,INLAND
547,1317,1317,665,-118.31,34.16,3.2112,235871.0,<1H OCEAN
586,1528,1528,583,-121.7,36.55,7.6245,395670.11,<1H OCEAN
411,1041,1041,436,-119.71,34.42,2.925,240785.0,<1H OCEAN
261,598,598,290,-117.81,35.65,1.8984,71243.99,INLAND
481,1227,1227,491,-120.98,37.79,2.7857,109334.0,INLAND
433,1393,1393,437,-117.93,33.92,4.2443,186857.0,<1H OCEAN
388,1786,1786,424,-118.22,33.9,1.4091,111777.0,<1H OCEAN
313,470,470,311,-117.27,33.22,1.8849,179820.0,<1H OCEAN
1224,5034,5034,1250,-119.74,36.71,2.1905,79003.0,INLAND
578,1054,1054,618,-118.37,34.16,3.6375,291355.0,<1H OCEAN
447,1126,1126,484,-120.84,37.5,2.2083,98459.0,INLAND
205,760,760,246,-117.13,32.71,1.1563,82010.0,NEAR OCEAN
607,1304,1304,636,-121.47,39.51,2.6921,91229.0,INLAND
593,2042,2042,600,-118.08,33.84,3.625,196490.0,<1H OCEAN
429,1684,1684,444,-117.03,32.71,3.25,120232.0,NEAR OCEAN
300,539,539,408,-117.92,33.61,3.5682,452954.82,<1H OCEAN
697,1516,1516,781,-120.46,38.15,2.3816,120874.0,INLAND
1299,4429,4429,1332,-117.88,34.01,4.7589,225359.0,<1H OCEAN
320,950,950,317,-117.02,32.81,4.0656,162884.0,<1H OCEAN
677,1367,1367,642,-117.87,33.87,4.6563,231175.0,<1H OCEAN
118,460,460,129,-118.1,33.94,3.1607,169942.0,<1H OCEAN
430,1316,1316,428,-121.98,37.97,5.2442,204928.0,INLAND
349,926,926,400,-117.44,34.1,2.075,99918.0,INLAND
189,763,763,201,-118.23,33.88,2.6719,123968.0,<1H OCEAN
460,1407,1407,430,-121.38,38.55,4.3288,139140.0,INLAND
623,3504,3504,636,-119.16,34.2,1.9704,168270.0,NEAR OCEAN
135,315,315,151,-119.61,36.94,4.2679,98860.0,INLAND
502,2334,2334,553,-118.23,33.9,1.641,110028.01,<1H OCEAN
363,1166,1166,431,-123.72,41.09,1.8208,74447.0,<1H OCEAN
327,1371,1371,323,-117.09,32.57,3.6736,128053.0,NEAR OCEAN
219,808,808,261,-122.12,37.75,6.86,311053.01,NEAR BAY
342,784,784,375,-117.13,32.8,3.7237,175057.0,NEAR OCEAN
109,222,222,110,-118.82,34.15,7.8528,431677.57,NEAR OCEAN
125,542,542,132,-121.67,36.93,2.1875,154916.01,<1H OCEAN
193,462,462,183,-121.35,37.96,5.8995,230810.0,INLAND
212,712,712,221,-121.22,37.79,1.7228,87749.0,INLAND
948,2432,2432,971,-121.23,38.67,3.8954,157085.0,INLAND
518,2052,2052,508,-119.55,36.71,1.9076,58867.0,INLAND
314,635,635,364,-117.86,33.6,6.6265,412726.37,<1H OCEAN
646,2228,2228,651,-122.18,38.17,5.2523,201932.0,NEAR BAY
590,1630,1630,610,-122.42,37.76,1.65,212658.0,NEAR BAY
70,436,436,110,-119.06,34.62,2.2222,165759.0,<1H OCEAN
409,1232,1232,390,-121.98,37.97,5.9617,200904.0,INLAND
35,125,125,26,-118.24,34.12,0.8907,257704.06,<1H OCEAN
1036,3240,3240,1066,-117.56,33.86,5.2898,203421.0,INLAND
350,813,813,333,-122.21,37.82,7.0549,347948.02,NEAR BAY
444,1668,1668,470,-118.22,34.05,1.0714,137615.0,<1H OCEAN
351,1043,1043,347,-121.93,37.73,6.2048,282179.0,<1H OCEAN
401,1062,1062,403,-120.83,37.77,1.6759,88916.0,INLAND
537,1063,1063,544,-118.18,33.84,3.835,299368.02,NEAR OCEAN
488,1230,1230,484,-117.59,33.43,6.5964,356771.17,NEAR OCEAN
1125,2703,2703,1174,-117.83,33.75,4.9957,245748.0,<1H OCEAN
274,706,706,310,-121.47,38.55,0.9948,76207.0,INLAND
250,825,825,268,-118.3,33.84,4.7222,231380.0,<1H OCEAN
170,605,605,159,-118.32,33.91,3.6654,188051.0,<1H OCEAN
279,852,852,264,-117.08,32.7,3.1786,117703.0,NEAR OCEAN
578,2135,2135,632,-118.15,34.16,1.6887,167313.0,<1H OCEAN
484,1482,1482,540,-119.7,36.82,2.3173,70309.0,INLAND
344,1237,1237,288,-118.17,33.91,3.9333,160010.0,<1H OCEAN
234,382,382,311,-118.31,33.83,2.775,224237.03,<1H OCEAN
504,1300,1300,553,-124.1,40.5,1.7574,77559.0,<1H OCEAN
684,2375,2375,682,-118.98,35.39,1.2618,54375.0,INLAND
269,706,706,261,-121.24,38.79,3.1875,147755.0,INLAND
264,752,752,245,-117.18,34.07,3.3924,121230.0,INLAND
423,1342,1342,402,-121.88,37.36,4.2149,220333.0,<1H OCEAN
470,826,826,536,-118.01,34.11,2.5114,197100.0,INLAND
581,1329,1329,682,-117.06,32.77,1.7951,121856.0,NEAR OCEAN
884,2177,2177,929,-121.33,38.0,3.2889,123602.0,INLAND
434,1151,1151,458,-118.38,33.97,7.4897,424331.15,<1H OCEAN
375,1301,1301,418,-117.08,32.7,2.875,127786.0,NEAR OCEAN
863,2264,2264,881,-121.75,36.93,3.1327,187526.0,<1H OCEAN
322,823,823,345,-120.61,35.12,2.6974,176976.01,<1H OCEAN
385,1164,1164,380,-117.38,33.94,4.0625,118006.0,INLAND
80,102,102,75,-119.14,34.23,2.5714,158660.02,NEAR OCEAN
1002,3114,3114,1043,-117.37,34.13,4.0294,118175.0,INLAND
454,1247,1247,481,-122.5,37.75,4.0985,289643.0,NEAR OCEAN
382,1056,1056,420,-124.13,40.78,2.1101,77141.0,NEAR OCEAN
971,3188,3188,1013,-118.9,34.3,5.5925,277512.0,<1H OCEAN
200,641,641,226,-119.29,36.12,2.4722,66255.0,INLAND
286,777,777,315,-118.33,33.99,3.2083,149539.0,<1H OCEAN
341,919,919,426,-119.57,34.38,5.759,360064.14,<1H OCEAN
589,1351,1351,667,-118.31,34.06,2.0547,284754.0,<1H OCEAN
915,2455,2455,955,-117.25,34.53,4.1333,135290.99,INLAND
169,467,467,184,-122.28,37.81,1.8088,122636.0,NEAR BAY
394,1243,1243,405,-118.03,33.92,3.6731,177900.0,<1H OCEAN
657,1986,1986,664,-118.51,34.24,8.6454,441040.23,<1H OCEAN
259,1369,1369,268,-117.86,33.73,3.5694,172516.0,<1H OCEAN
133,303,303,132,-121.29,38.14,3.875,140762.0,INLAND
400,914,914,420,-122.61,38.23,2.9871,206057.0,<1H OCEAN
158,371,371,149,-121.91,37.29,5.6266,294170.0,<1H OCEAN
228,567,567,770,-116.89,34.27,4.4063,135518.86,INLAND
555,1862,1862,659,-117.58,33.6,11.0567,480130.72,<1H OCEAN
370,994,994,366,-119.69,36.81,2.5446,73907.0,INLAND
6,8,8,3,-117.76,35.22,1.625,146732.04,INLAND
1220,1799,1799,1352,-118.38,34.09,2.5784,329191.18,<1H OCEAN
551,2086,2086,552,-117.35,34.15,2.2974,88015.0,INLAND
120,401,401,132,-117.27,34.07,1.7206,70341.0,INLAND
40,77,77,45,-117.2,32.77,3.2679,201204.0,NEAR OCEAN
815,2125,2125,906,-120.98,39.08,3.0403,142558.0,INLAND
331,685,685,395,-122.79,39.09,1.625,82397.99,INLAND
271,899,899,277,-118.16,33.92,3.5938,177411.0,<1H OCEAN
217,602,602,226,-122.41,37.63,3.0,244203.01,NEAR OCEAN
371,1254,1254,444,-118.21,33.88,2.1782,122852.0,<1H OCEAN
195,446,446,265,-116.87,33.57,3.038,204135.06,INLAND
358,1254,1254,365,-117.96,33.85,4.8438,194646.0,<1H OCEAN
1555,4089,4089,1657,-121.94,37.8,7.8287,394252.1,<1H OCEAN
670,1428,1428,746,-122.07,37.89,4.3864,262626.01,NEAR BAY
320,911,911,322,-122.57,38.03,6.5253,333177.02,NEAR BAY
616,1551,1551,554,-122.03,37.3,5.8521,376467.04,<1H OCEAN
360,866,866,383,-117.21,32.82,3.8529,225274.0,NEAR OCEAN
352,956,956,343,-118.1,33.83,5.3735,242295.0,<1H OCEAN
405,1154,1154,418,-118.0,33.85,4.0455,199042.0,<1H OCEAN
356,953,953,378,-120.46,37.31,2.7344,92224.0,INLAND
408,1178,1178,401,-122.17,37.48,5.9629,357784.01,NEAR BAY
169,623,623,191,-115.37,32.81,1.7604,64808.0,INLAND
217,1086,1086,240,-118.22,33.89,2.25,116688.0,<1H OCEAN
932,1675,1675,1018,-118.43,34.06,5.1999,461381.68,<1H OCEAN
593,2028,2028,650,-118.3,34.05,1.9152,206016.0,<1H OCEAN
505,1735,1735,532,-118.29,33.92,2.7368,151639.0,<1H OCEAN
488,1012,1012,587,-117.06,32.76,1.7452,128817.0,NEAR OCEAN
377,981,981,458,-118.37,34.02,2.6154,224182.05,<1H OCEAN
311,913,913,361,-118.02,33.96,4.5446,196492.0,<1H OCEAN
492,1110,1110,525,-122.24,37.76,3.6719,246267.0,NEAR BAY
245,608,608,246,-118.34,34.02,4.0357,205873.0,<1H OCEAN
1580,4620,4620,1729,-122.2,38.1,4.4821,175546.0,NEAR BAY
1036,3496,3496,1082,-118.14,34.06,3.3906,244066.0,<1H OCEAN
560,1787,1787,542,-117.84,33.89,6.7837,296265.0,<1H OCEAN
314,802,802,424,-122.64,41.95,1.8242,61255.0,INLAND
306,882,882,335,-120.84,37.07,2.2019,101316.0,INLAND
36,92,92,39,-120.88,37.53,5.3168,195692.0,INLAND
3061,10988,10988,3079,-117.88,33.96,5.5469,257777.0,<1H OCEAN
1055,2703,2703,1164,-116.91,33.71,3.1591,120911.0,INLAND
357,849,849,342,-122.09,37.38,6.2884,402835.2,NEAR BAY
546,1277,1277,587,-122.43,37.78,2.9792,371024.02,NEAR BAY
693,2040,2040,683,-118.49,34.23,5.2668,238868.02,<1H OCEAN
968,1470,1470,1017,-122.0,37.4,2.9706,241445.03,<1H OCEAN
243,672,672,249,-120.95,37.57,3.1125,119222.0,INLAND
380,880,880,378,-117.07,32.76,2.5125,124804.0,NEAR OCEAN
708,2529,2529,720,-121.41,38.52,1.8689,92334.0,INLAND
733,2385,2385,768,-118.12,34.0,2.7308,181492.0,<1H OCEAN
311,1177,1177,317,-118.37,34.23,3.6,172566.0,<1H OCEAN
358,791,791,465,-117.93,33.61,3.8125,448164.78,<1H OCEAN
377,1194,1194,367,-119.2,34.26,5.4087,262369.0,NEAR OCEAN
316,965,965,303,-119.69,36.75,4.7463,106391.0,INLAND
438,1038,1038,509,-118.11,34.15,2.6172,185713.0,<1H OCEAN
139,585,585,111,-118.17,33.98,3.1786,147684.0,<1H OCEAN
433,930,930,439,-117.62,33.77,4.6369,207605.01,<1H OCEAN
826,2062,2062,896,-118.61,34.59,4.0579,157389.0,INLAND
314,743,743,360,-123.91,41.68,2.9688,117924.0,<1H OCEAN
478,2003,2003,490,-118.2,34.04,2.181,143212.0,<1H OCEAN
281,1248,1248,292,-118.17,34.03,2.761,141468.0,<1H OCEAN
582,1501,1501,667,-121.23,40.29,2.1524,78187.0,INLAND
